DATEPRD,WELL_BORE_CODE,NPD_WELL_BORE_CODE,NPD_WELL_BORE_NAME,NPD_FIELD_CODE,NPD_FIELD_NAME,NPD_FACILITY_CODE,NPD_FACILITY_NAME,ON_STREAM_HRS,AVG_DOWNHOLE_PRESSURE,AVG_DOWNHOLE_TEMPERATURE,AVG_DP_TUBING,AVG_ANNULUS_PRESS,AVG_CHOKE_SIZE_P,AVG_CHOKE_UOM,AVG_WHP_P,AVG_WHT_P,DP_CHOKE_SIZE,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL,BORE_WI_VOL,FLOW_KIND,WELL_TYPE
23-Jun-10,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,"7,125",injection,WI
24-Jun-10,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,"5,367",injection,WI
25-Jun-10,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,"7,683",injection,WI
26-Jun-10,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,"6,440",injection,WI
27-Jun-10,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,"7,482",injection,WI
28-Jun-10,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,"7,723",injection,WI
29-Jun-10,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,"7,589",injection,WI
30-Jun-10,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,"6,925",injection,WI
01-Jul-10,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,"7,042",injection,WI
02-Jul-10,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,"7,242",injection,WI
03-Jul-10,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,"5,491",injection,WI
04-Jul-10,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,"6,569",injection,WI
05-Jul-10,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,"7,325",injection,WI
06-Jul-10,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,"7,500",injection,WI
07-Jul-10,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,"7,652",injection,WI
08-Jul-10,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,"7,179",injection,WI
09-Jul-10,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,"6,787",injection,WI
10-Jul-10,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,23.17,,,,,,,,,0.00,,,,"5,826",injection,WI
11-Jul-10,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,"7,376",injection,WI
12-Jul-10,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,"7,153",injection,WI
13-Jul-10,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,"7,153",injection,WI
14-Jul-10,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,"7,124",injection,WI
15-Jul-10,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,"7,223",injection,WI
16-Jul-10,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,"7,405",injection,WI
17-Jul-10,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,"7,507",injection,WI
18-Jul-10,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,"6,833",injection,WI
19-Jul-10,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,"6,513",injection,WI
20-Jul-10,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,"6,350",injection,WI
21-Jul-10,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,"6,373",injection,WI
22-Jul-10,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,"6,670",injection,WI
23-Jul-10,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,"6,970",injection,WI
24-Jul-10,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,"6,874",injection,WI
25-Jul-10,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,"6,679",injection,WI
26-Jul-10,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,"6,750",injection,WI
27-Jul-10,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,"6,789",injection,WI
28-Jul-10,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,"6,856",injection,WI
29-Jul-10,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,"6,881",injection,WI
30-Jul-10,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,"6,922",injection,WI
31-Jul-10,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,"6,803",injection,WI
01-Aug-10,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,"6,819",injection,WI
02-Aug-10,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,"6,882",injection,WI
03-Aug-10,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,"6,859",injection,WI
04-Aug-10,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,"6,859",injection,WI
05-Aug-10,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,21.83,,,,,,,,,0.00,,,,"6,371",injection,WI
06-Aug-10,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,"6,919",injection,WI
07-Aug-10,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,22.00,,,,,,,,,0.00,,,,"6,510",injection,WI
08-Aug-10,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,"7,324",injection,WI
09-Aug-10,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,"6,853",injection,WI
10-Aug-10,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,"6,799",injection,WI
11-Aug-10,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,"6,763",injection,WI
12-Aug-10,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,"6,712",injection,WI
13-Aug-10,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,"6,797",injection,WI
14-Aug-10,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,"6,813",injection,WI
15-Aug-10,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,"6,550",injection,WI
16-Aug-10,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,23.83,,,,,,,,,0.00,,,,"2,630",injection,WI
17-Aug-10,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,4.80,,,,,,,,,0.00,,,,"3,956",injection,WI
18-Aug-10,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,0.00,,,,,,,,,0.00,,,,,injection,WI
19-Aug-10,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,0.00,,,,,,,,,0.00,,,,,injection,WI
20-Aug-10,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,0.00,,,,,,,,,0.00,,,,,injection,WI
21-Aug-10,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,0.00,,,,,,,,,0.00,,,,,injection,WI
22-Aug-10,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,0.00,,,,,,,,,0.00,,,,,injection,WI
23-Aug-10,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,0.00,,,,,,,,,0.00,,,,,injection,WI
24-Aug-10,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,0.00,,,,,,,,,0.00,,,,,injection,WI
25-Aug-10,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,0.00,,,,,,,,,0.00,,,,,injection,WI
26-Aug-10,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,0.00,,,,,,,,,0.00,,,,,injection,WI
27-Aug-10,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,0.00,,,,,,,,,0.00,,,,,injection,WI
28-Aug-10,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,0.00,,,,,,,,,0.00,,,,,injection,WI
29-Aug-10,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,16.34,,,,,,,,,0.00,,,,"3,589",injection,WI
30-Aug-10,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,"4,439",injection,WI
31-Aug-10,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,22.33,,,,,,,,,0.00,,,,"3,862",injection,WI
01-Sep-10,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,18.17,,,,,,,,,0.00,,,,"4,404",injection,WI
02-Sep-10,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,"5,854",injection,WI
03-Sep-10,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,"5,974",injection,WI
04-Sep-10,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,"6,448",injection,WI
05-Sep-10,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,"6,251",injection,WI
06-Sep-10,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,"6,343",injection,WI
07-Sep-10,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,"6,627",injection,WI
08-Sep-10,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,"6,525",injection,WI
09-Sep-10,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,"6,536",injection,WI
10-Sep-10,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,"6,694",injection,WI
11-Sep-10,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,"6,155",injection,WI
12-Sep-10,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,"4,542",injection,WI
13-Sep-10,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,"4,804",injection,WI
14-Sep-10,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,"4,056",injection,WI
15-Sep-10,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,"4,280",injection,WI
16-Sep-10,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,"4,554",injection,WI
17-Sep-10,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,"5,300",injection,WI
18-Sep-10,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,19.67,,,,,,,,,0.00,,,,"3,770",injection,WI
19-Sep-10,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,"3,324",injection,WI
20-Sep-10,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,"3,487",injection,WI
21-Sep-10,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,"2,173",injection,WI
22-Sep-10,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,"3,963",injection,WI
23-Sep-10,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,23.92,,,,,,,,,0.00,,,,"5,903",injection,WI
24-Sep-10,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,"6,435",injection,WI
25-Sep-10,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,"5,749",injection,WI
26-Sep-10,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,22.00,,,,,,,,,0.00,,,,"5,755",injection,WI
27-Sep-10,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,"7,465",injection,WI
28-Sep-10,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,"7,548",injection,WI
29-Sep-10,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,"7,654",injection,WI
30-Sep-10,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,11.67,,,,,,,,,0.00,,,,"4,614",injection,WI
01-Oct-10,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,"5,577",injection,WI
02-Oct-10,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,"8,195",injection,WI
03-Oct-10,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,"8,646",injection,WI
04-Oct-10,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,23.25,,,,,,,,,0.00,,,,"7,129",injection,WI
05-Oct-10,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,"6,167",injection,WI
06-Oct-10,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,"6,892",injection,WI
07-Oct-10,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,"6,504",injection,WI
08-Oct-10,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,21.17,,,,,,,,,0.00,,,,"4,861",injection,WI
09-Oct-10,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,"5,988",injection,WI
10-Oct-10,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,"6,281",injection,WI
11-Oct-10,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,"6,342",injection,WI
12-Oct-10,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,"6,502",injection,WI
13-Oct-10,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,"6,600",injection,WI
14-Oct-10,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,"6,654",injection,WI
15-Oct-10,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,"6,545",injection,WI
16-Oct-10,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,"6,619",injection,WI
17-Oct-10,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,"6,712",injection,WI
18-Oct-10,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,17.99,,,,,,,,,0.00,,,,"6,314",injection,WI
19-Oct-10,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,16.83,,,,,,,,,0.00,,,,"4,649",injection,WI
20-Oct-10,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,13.34,,,,,,,,,0.00,,,,"3,776",injection,WI
21-Oct-10,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,"7,085",injection,WI
22-Oct-10,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,"6,990",injection,WI
23-Oct-10,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,"6,902",injection,WI
24-Oct-10,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,"6,452",injection,WI
25-Oct-10,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,"6,244",injection,WI
26-Oct-10,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,"6,515",injection,WI
27-Oct-10,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,"6,496",injection,WI
28-Oct-10,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,"6,528",injection,WI
29-Oct-10,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,"6,555",injection,WI
30-Oct-10,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,"6,727",injection,WI
31-Oct-10,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,25.00,,,,,,,,,0.00,,,,"7,220",injection,WI
01-Nov-10,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,"6,858",injection,WI
02-Nov-10,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,"7,140",injection,WI
03-Nov-10,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,"7,043",injection,WI
04-Nov-10,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,"6,920",injection,WI
05-Nov-10,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,"7,023",injection,WI
06-Nov-10,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,"7,056",injection,WI
07-Nov-10,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,"7,543",injection,WI
08-Nov-10,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,21.42,,,,,,,,,0.00,,,,"6,380",injection,WI
09-Nov-10,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,"7,238",injection,WI
10-Nov-10,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,"7,168",injection,WI
11-Nov-10,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,"7,512",injection,WI
12-Nov-10,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,"5,399",injection,WI
13-Nov-10,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,"4,390",injection,WI
14-Nov-10,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,"4,402",injection,WI
15-Nov-10,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,14.25,,,,,,,,,0.00,,,,"2,404",injection,WI
16-Nov-10,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,"4,109",injection,WI
17-Nov-10,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,21.75,,,,,,,,,0.00,,,,"3,832",injection,WI
18-Nov-10,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,"4,170",injection,WI
19-Nov-10,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,"4,315",injection,WI
20-Nov-10,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,"4,304",injection,WI
21-Nov-10,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,"4,331",injection,WI
22-Nov-10,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,22.50,,,,,,,,,0.00,,,,"4,566",injection,WI
23-Nov-10,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,"8,075",injection,WI
